layer,head,metric,auroc,direction
8,20,spectral_entropy_norm,1.0,1.0
8,20,hfer,1.0,1.0
8,20,spectral_radius,1.0,-1.0
8,21,fiedler_value,1.0,-1.0
8,21,connectivity_ratio,1.0,-1.0
8,21,spectral_entropy_norm,1.0,1.0
8,21,hfer,1.0,-1.0
8,21,spectral_radius,1.0,-1.0
8,22,fiedler_value,1.0,-1.0
8,22,connectivity_ratio,1.0,-1.0
8,22,spectral_entropy_norm,1.0,1.0
8,22,hfer,1.0,-1.0
8,22,spectral_radius,1.0,-1.0
8,23,fiedler_value,1.0,-1.0
8,23,connectivity_ratio,1.0,-1.0
8,23,spectral_entropy_norm,1.0,1.0
8,23,hfer,1.0,-1.0
8,23,spectral_radius,1.0,-1.0
8,24,fiedler_value,1.0,-1.0
8,24,connectivity_ratio,1.0,-1.0
8,24,spectral_entropy_norm,1.0,1.0
8,24,hfer,1.0,1.0
8,24,spectral_radius,1.0,-1.0
8,25,fiedler_value,1.0,-1.0
8,25,connectivity_ratio,1.0,-1.0
8,25,spectral_entropy_norm,1.0,1.0
8,25,hfer,1.0,-1.0
8,25,spectral_radius,1.0,-1.0
8,26,fiedler_value,1.0,-1.0
8,26,connectivity_ratio,1.0,-1.0
8,26,spectral_entropy_norm,1.0,1.0
8,26,hfer,1.0,1.0
8,26,spectral_radius,1.0,1.0
8,27,fiedler_value,1.0,-1.0
8,27,connectivity_ratio,1.0,-1.0
8,27,spectral_entropy_norm,1.0,1.0
8,27,hfer,1.0,-1.0
8,27,spectral_radius,1.0,-1.0
8,28,fiedler_value,1.0,-1.0
8,28,connectivity_ratio,1.0,-1.0
8,28,spectral_entropy_norm,1.0,1.0
8,28,hfer,1.0,-1.0
8,28,spectral_radius,1.0,1.0
8,29,fiedler_value,1.0,-1.0
8,29,connectivity_ratio,1.0,-1.0
8,29,spectral_entropy_norm,1.0,1.0
8,29,hfer,1.0,-1.0
8,29,spectral_radius,1.0,-1.0
8,30,fiedler_value,1.0,-1.0
8,30,connectivity_ratio,1.0,-1.0
8,30,spectral_entropy_norm,1.0,1.0
8,30,hfer,1.0,-1.0
8,30,spectral_radius,1.0,-1.0
8,31,fiedler_value,1.0,-1.0
8,31,connectivity_ratio,1.0,-1.0
8,31,spectral_entropy_norm,1.0,1.0
8,31,hfer,1.0,-1.0
8,31,spectral_radius,1.0,-1.0
9,0,fiedler_value,1.0,-1.0
9,0,connectivity_ratio,1.0,-1.0
9,0,spectral_entropy_norm,1.0,1.0
9,0,hfer,1.0,-1.0
9,0,spectral_radius,1.0,-1.0
9,1,fiedler_value,1.0,-1.0
9,1,connectivity_ratio,1.0,-1.0
9,1,spectral_entropy_norm,1.0,1.0
9,1,hfer,1.0,-1.0
9,1,spectral_radius,1.0,-1.0
9,2,fiedler_value,1.0,-1.0
9,2,connectivity_ratio,1.0,-1.0
9,2,spectral_entropy_norm,1.0,1.0
9,2,hfer,1.0,-1.0
9,2,spectral_radius,1.0,-1.0
9,3,fiedler_value,1.0,-1.0
9,3,connectivity_ratio,1.0,-1.0
9,3,spectral_entropy_norm,1.0,1.0
9,3,hfer,1.0,-1.0
9,3,spectral_radius,1.0,-1.0
9,4,fiedler_value,1.0,1.0
9,4,connectivity_ratio,1.0,1.0
9,4,spectral_entropy_norm,1.0,1.0
9,4,hfer,1.0,-1.0
9,4,spectral_radius,1.0,-1.0
9,5,fiedler_value,1.0,1.0
9,5,connectivity_ratio,1.0,1.0
9,5,spectral_entropy_norm,1.0,1.0
9,5,hfer,1.0,1.0
9,5,spectral_radius,1.0,-1.0
9,6,fiedler_value,1.0,-1.0
9,6,connectivity_ratio,1.0,-1.0
9,6,spectral_entropy_norm,1.0,1.0
9,6,hfer,1.0,-1.0
9,6,spectral_radius,1.0,-1.0
9,7,fiedler_value,1.0,-1.0
9,7,connectivity_ratio,1.0,-1.0
9,7,spectral_entropy_norm,1.0,-1.0
9,7,hfer,1.0,1.0
9,7,spectral_radius,1.0,1.0
9,8,fiedler_value,1.0,1.0
9,8,connectivity_ratio,1.0,1.0
9,8,spectral_entropy_norm,1.0,1.0
9,8,hfer,1.0,-1.0
9,8,spectral_radius,1.0,1.0
9,9,fiedler_value,1.0,-1.0
9,9,connectivity_ratio,1.0,-1.0
9,9,spectral_entropy_norm,1.0,1.0
9,9,hfer,1.0,-1.0
9,9,spectral_radius,1.0,-1.0
9,10,fiedler_value,1.0,1.0
9,10,connectivity_ratio,1.0,1.0
9,10,spectral_entropy_norm,1.0,1.0
9,10,hfer,1.0,-1.0
9,10,spectral_radius,1.0,1.0
9,11,fiedler_value,1.0,1.0
9,11,connectivity_ratio,1.0,1.0
9,11,spectral_entropy_norm,1.0,1.0
9,11,hfer,1.0,-1.0
9,11,spectral_radius,1.0,-1.0
9,12,fiedler_value,1.0,-1.0
9,12,connectivity_ratio,1.0,-1.0
9,12,spectral_entropy_norm,1.0,1.0
9,12,hfer,1.0,-1.0
9,12,spectral_radius,1.0,-1.0
9,13,fiedler_value,1.0,1.0
9,13,connectivity_ratio,1.0,1.0
9,13,spectral_entropy_norm,1.0,1.0
9,13,hfer,1.0,-1.0
9,13,spectral_radius,1.0,-1.0
9,14,fiedler_value,1.0,-1.0
9,14,connectivity_ratio,1.0,-1.0
9,14,spectral_entropy_norm,1.0,-1.0
9,14,hfer,1.0,1.0
9,14,spectral_radius,1.0,-1.0
9,15,fiedler_value,1.0,1.0
9,15,connectivity_ratio,1.0,1.0
9,15,spectral_entropy_norm,1.0,1.0
9,15,hfer,1.0,-1.0
9,15,spectral_radius,1.0,-1.0
9,16,fiedler_value,1.0,-1.0
9,16,connectivity_ratio,1.0,1.0
9,16,spectral_entropy_norm,1.0,1.0
9,16,hfer,1.0,-1.0
9,16,spectral_radius,1.0,-1.0
9,17,fiedler_value,1.0,-1.0
9,17,connectivity_ratio,1.0,-1.0
9,17,spectral_entropy_norm,1.0,1.0
9,17,hfer,1.0,-1.0
9,17,spectral_radius,1.0,-1.0
9,18,fiedler_value,1.0,-1.0
9,18,connectivity_ratio,1.0,-1.0
9,18,spectral_entropy_norm,1.0,1.0
9,18,hfer,1.0,-1.0
9,18,spectral_radius,1.0,1.0
9,19,fiedler_value,1.0,-1.0
9,19,connectivity_ratio,1.0,-1.0
9,19,spectral_entropy_norm,1.0,1.0
9,19,hfer,1.0,1.0
9,19,spectral_radius,1.0,-1.0
9,20,fiedler_value,1.0,-1.0
9,20,connectivity_ratio,1.0,-1.0
9,20,spectral_entropy_norm,1.0,-1.0
9,20,hfer,1.0,1.0
9,20,spectral_radius,1.0,-1.0
9,21,fiedler_value,1.0,-1.0
9,21,connectivity_ratio,1.0,1.0
9,21,spectral_entropy_norm,1.0,1.0
9,21,hfer,1.0,-1.0
9,21,spectral_radius,1.0,-1.0
9,22,fiedler_value,1.0,-1.0
9,22,connectivity_ratio,1.0,-1.0
9,22,spectral_entropy_norm,1.0,1.0
9,22,hfer,1.0,-1.0
9,22,spectral_radius,1.0,-1.0
9,23,fiedler_value,1.0,-1.0
9,23,connectivity_ratio,1.0,-1.0
9,23,spectral_entropy_norm,1.0,1.0
9,23,hfer,1.0,1.0
9,23,spectral_radius,1.0,-1.0
9,24,fiedler_value,1.0,-1.0
9,24,connectivity_ratio,1.0,-1.0
9,24,spectral_entropy_norm,1.0,1.0
9,24,hfer,1.0,-1.0
9,24,spectral_radius,1.0,-1.0
9,25,fiedler_value,1.0,-1.0
9,25,connectivity_ratio,1.0,-1.0
9,25,spectral_entropy_norm,1.0,1.0
9,25,hfer,1.0,-1.0
9,25,spectral_radius,1.0,-1.0
9,26,fiedler_value,1.0,-1.0
9,26,connectivity_ratio,1.0,-1.0
9,26,spectral_entropy_norm,1.0,1.0
9,26,hfer,1.0,1.0
9,26,spectral_radius,1.0,1.0
9,27,fiedler_value,1.0,-1.0
9,27,connectivity_ratio,1.0,-1.0
9,27,spectral_entropy_norm,1.0,1.0
9,27,hfer,1.0,-1.0
9,27,spectral_radius,1.0,-1.0
9,28,fiedler_value,1.0,-1.0
9,28,connectivity_ratio,1.0,1.0
9,28,spectral_entropy_norm,1.0,1.0
9,28,hfer,1.0,-1.0
9,28,spectral_radius,1.0,-1.0
9,29,fiedler_value,1.0,-1.0
9,29,connectivity_ratio,1.0,-1.0
9,29,spectral_entropy_norm,1.0,-1.0
9,29,hfer,1.0,1.0
9,29,spectral_radius,1.0,-1.0
9,30,fiedler_value,1.0,-1.0
9,30,connectivity_ratio,1.0,-1.0
9,30,spectral_entropy_norm,1.0,-1.0
9,30,hfer,1.0,1.0
9,30,spectral_radius,1.0,-1.0
9,31,fiedler_value,1.0,-1.0
9,31,connectivity_ratio,1.0,-1.0
9,31,spectral_entropy_norm,1.0,1.0
9,31,hfer,1.0,1.0
9,31,spectral_radius,1.0,1.0
10,0,fiedler_value,1.0,1.0
10,0,connectivity_ratio,1.0,-1.0
10,0,spectral_entropy_norm,1.0,1.0
10,0,hfer,1.0,-1.0
10,0,spectral_radius,1.0,1.0
10,1,fiedler_value,1.0,-1.0
10,1,connectivity_ratio,1.0,-1.0
10,1,spectral_entropy_norm,1.0,1.0
10,1,hfer,1.0,-1.0
10,1,spectral_radius,1.0,-1.0
10,2,fiedler_value,1.0,-1.0
10,2,connectivity_ratio,1.0,-1.0
10,2,spectral_entropy_norm,1.0,1.0
10,2,hfer,1.0,-1.0
10,2,spectral_radius,1.0,1.0
10,3,fiedler_value,1.0,1.0
10,3,connectivity_ratio,1.0,-1.0
10,3,spectral_entropy_norm,1.0,1.0
10,3,hfer,1.0,-1.0
10,3,spectral_radius,1.0,1.0
10,4,fiedler_value,1.0,-1.0
10,4,connectivity_ratio,1.0,-1.0
10,4,spectral_entropy_norm,1.0,1.0
10,4,hfer,1.0,1.0
10,4,spectral_radius,1.0,-1.0
10,5,fiedler_value,1.0,-1.0
10,5,connectivity_ratio,1.0,-1.0
10,5,spectral_entropy_norm,1.0,1.0
10,5,hfer,1.0,-1.0
10,5,spectral_radius,1.0,1.0
10,6,fiedler_value,1.0,1.0
10,6,connectivity_ratio,1.0,1.0
10,6,spectral_entropy_norm,1.0,1.0
10,6,hfer,1.0,-1.0
10,6,spectral_radius,1.0,1.0
10,7,fiedler_value,1.0,-1.0
10,7,connectivity_ratio,1.0,-1.0
10,7,spectral_entropy_norm,1.0,1.0
10,7,hfer,1.0,1.0
10,7,spectral_radius,1.0,-1.0
10,8,fiedler_value,1.0,-1.0
10,8,connectivity_ratio,1.0,-1.0
10,8,spectral_entropy_norm,1.0,-1.0
10,8,hfer,1.0,1.0
10,8,spectral_radius,1.0,-1.0
10,9,fiedler_value,1.0,1.0
10,9,connectivity_ratio,1.0,1.0
10,9,spectral_entropy_norm,1.0,1.0
10,9,hfer,1.0,-1.0
10,9,spectral_radius,1.0,-1.0
10,10,fiedler_value,1.0,-1.0
10,10,connectivity_ratio,1.0,1.0
10,10,spectral_entropy_norm,1.0,-1.0
10,10,hfer,1.0,1.0
10,10,spectral_radius,1.0,-1.0
10,11,fiedler_value,1.0,-1.0
10,11,connectivity_ratio,1.0,-1.0
10,11,spectral_entropy_norm,1.0,1.0
10,11,hfer,1.0,-1.0
10,11,spectral_radius,1.0,-1.0
10,12,fiedler_value,1.0,1.0
10,12,connectivity_ratio,1.0,1.0
10,12,spectral_entropy_norm,1.0,1.0
10,12,hfer,1.0,-1.0
10,12,spectral_radius,1.0,-1.0
10,13,fiedler_value,1.0,1.0
10,13,connectivity_ratio,1.0,1.0
10,13,spectral_entropy_norm,1.0,1.0
10,13,hfer,1.0,-1.0
10,13,spectral_radius,1.0,-1.0
10,14,fiedler_value,1.0,1.0
10,14,connectivity_ratio,1.0,1.0
10,14,spectral_entropy_norm,1.0,1.0
10,14,hfer,1.0,-1.0
10,14,spectral_radius,1.0,-1.0
10,15,fiedler_value,1.0,1.0
10,15,connectivity_ratio,1.0,1.0
10,15,spectral_entropy_norm,1.0,1.0
10,15,hfer,1.0,-1.0
10,15,spectral_radius,1.0,-1.0
10,16,fiedler_value,1.0,-1.0
10,16,connectivity_ratio,1.0,-1.0
10,16,spectral_entropy_norm,1.0,1.0
10,16,hfer,1.0,1.0
10,16,spectral_radius,1.0,-1.0
10,17,fiedler_value,1.0,-1.0
10,17,connectivity_ratio,1.0,-1.0
10,17,spectral_entropy_norm,1.0,1.0
10,17,hfer,1.0,-1.0
10,17,spectral_radius,1.0,-1.0
10,18,fiedler_value,1.0,-1.0
10,18,connectivity_ratio,1.0,-1.0
10,18,spectral_entropy_norm,1.0,1.0
10,18,hfer,1.0,-1.0
10,18,spectral_radius,1.0,-1.0
10,19,fiedler_value,1.0,-1.0
10,19,connectivity_ratio,1.0,-1.0
10,19,spectral_entropy_norm,1.0,1.0
10,19,hfer,1.0,1.0
10,19,spectral_radius,1.0,-1.0
10,20,fiedler_value,1.0,-1.0
10,20,connectivity_ratio,1.0,-1.0
10,20,spectral_entropy_norm,1.0,1.0
10,20,hfer,1.0,-1.0
10,20,spectral_radius,1.0,-1.0
10,21,fiedler_value,1.0,-1.0
10,21,connectivity_ratio,1.0,-1.0
10,21,spectral_entropy_norm,1.0,1.0
10,21,hfer,1.0,-1.0
10,21,spectral_radius,1.0,1.0
10,22,fiedler_value,1.0,1.0
10,22,connectivity_ratio,1.0,1.0
10,22,spectral_entropy_norm,1.0,1.0
10,22,hfer,1.0,-1.0
10,22,spectral_radius,1.0,1.0
10,23,fiedler_value,1.0,1.0
10,23,connectivity_ratio,1.0,1.0
10,23,spectral_entropy_norm,1.0,1.0
10,23,hfer,1.0,-1.0
10,23,spectral_radius,1.0,-1.0
10,24,fiedler_value,1.0,-1.0
10,24,connectivity_ratio,1.0,-1.0
10,24,spectral_entropy_norm,1.0,1.0
10,24,hfer,1.0,-1.0
10,24,spectral_radius,1.0,-1.0
10,25,fiedler_value,1.0,-1.0
10,25,connectivity_ratio,1.0,-1.0
10,25,spectral_entropy_norm,1.0,1.0
10,25,hfer,1.0,-1.0
10,25,spectral_radius,1.0,-1.0
10,26,fiedler_value,1.0,1.0
10,26,connectivity_ratio,1.0,1.0
10,26,spectral_entropy_norm,1.0,1.0
10,26,hfer,1.0,-1.0
10,26,spectral_radius,1.0,-1.0
10,27,fiedler_value,1.0,-1.0
10,27,connectivity_ratio,1.0,-1.0
10,27,spectral_entropy_norm,1.0,1.0
10,27,hfer,1.0,-1.0
10,27,spectral_radius,1.0,-1.0
10,28,fiedler_value,1.0,-1.0
10,28,connectivity_ratio,1.0,-1.0
10,28,spectral_entropy_norm,1.0,-1.0
10,28,hfer,1.0,1.0
10,28,spectral_radius,1.0,-1.0
10,29,fiedler_value,1.0,-1.0
10,29,connectivity_ratio,1.0,-1.0
10,29,spectral_entropy_norm,1.0,1.0
10,29,hfer,1.0,1.0
10,29,spectral_radius,1.0,-1.0
10,30,fiedler_value,1.0,1.0
10,30,connectivity_ratio,1.0,1.0
10,30,spectral_entropy_norm,1.0,1.0
10,30,hfer,1.0,1.0
10,30,spectral_radius,1.0,-1.0
10,31,fiedler_value,1.0,-1.0
10,31,connectivity_ratio,1.0,-1.0
10,31,spectral_entropy_norm,1.0,1.0
10,31,hfer,1.0,-1.0
10,31,spectral_radius,1.0,-1.0
11,0,fiedler_value,1.0,-1.0
11,0,connectivity_ratio,1.0,-1.0
11,0,spectral_entropy_norm,1.0,1.0
11,0,hfer,1.0,-1.0
11,0,spectral_radius,1.0,-1.0
11,1,fiedler_value,1.0,-1.0
11,1,connectivity_ratio,1.0,1.0
11,1,spectral_entropy_norm,1.0,1.0
11,1,hfer,1.0,-1.0
11,1,spectral_radius,1.0,-1.0
11,2,fiedler_value,1.0,-1.0
11,2,connectivity_ratio,1.0,-1.0
11,2,spectral_entropy_norm,1.0,1.0
11,2,hfer,1.0,-1.0
11,2,spectral_radius,1.0,1.0
11,3,fiedler_value,1.0,1.0
11,3,connectivity_ratio,1.0,1.0
11,3,spectral_entropy_norm,1.0,1.0
11,3,hfer,1.0,-1.0
11,3,spectral_radius,1.0,-1.0
11,4,fiedler_value,1.0,1.0
11,4,connectivity_ratio,1.0,1.0
11,4,spectral_entropy_norm,1.0,1.0
11,4,hfer,1.0,-1.0
11,4,spectral_radius,1.0,-1.0
11,5,fiedler_value,1.0,-1.0
11,5,connectivity_ratio,1.0,-1.0
11,5,spectral_entropy_norm,1.0,-1.0
11,5,hfer,1.0,1.0
11,5,spectral_radius,1.0,-1.0
11,6,fiedler_value,1.0,1.0
11,6,connectivity_ratio,1.0,1.0
11,6,spectral_entropy_norm,1.0,1.0
11,6,hfer,1.0,1.0
11,6,spectral_radius,1.0,-1.0
11,7,fiedler_value,1.0,-1.0
11,7,connectivity_ratio,1.0,-1.0
11,7,spectral_entropy_norm,1.0,1.0
11,7,hfer,1.0,-1.0
11,7,spectral_radius,1.0,-1.0
11,8,fiedler_value,1.0,-1.0
11,8,connectivity_ratio,1.0,-1.0
11,8,spectral_entropy_norm,1.0,1.0
11,8,hfer,1.0,1.0
11,8,spectral_radius,1.0,-1.0
11,9,fiedler_value,1.0,-1.0
11,9,connectivity_ratio,1.0,-1.0
11,9,spectral_entropy_norm,1.0,-1.0
11,9,hfer,1.0,1.0
11,9,spectral_radius,1.0,-1.0
11,10,fiedler_value,1.0,1.0
11,10,connectivity_ratio,1.0,1.0
11,10,spectral_entropy_norm,1.0,1.0
11,10,hfer,1.0,-1.0
11,10,spectral_radius,1.0,-1.0
11,11,fiedler_value,1.0,-1.0
11,11,connectivity_ratio,1.0,-1.0
11,11,spectral_entropy_norm,1.0,-1.0
11,11,hfer,1.0,1.0
11,11,spectral_radius,1.0,-1.0
11,12,fiedler_value,1.0,-1.0
11,12,connectivity_ratio,1.0,-1.0
11,12,spectral_entropy_norm,1.0,1.0
11,12,hfer,1.0,-1.0
11,12,spectral_radius,1.0,-1.0
11,13,fiedler_value,1.0,1.0
11,13,connectivity_ratio,1.0,1.0
11,13,spectral_entropy_norm,1.0,1.0
11,13,hfer,1.0,-1.0
11,13,spectral_radius,1.0,-1.0
11,14,fiedler_value,1.0,-1.0
11,14,connectivity_ratio,1.0,-1.0
11,14,spectral_entropy_norm,1.0,1.0
11,14,hfer,1.0,-1.0
11,14,spectral_radius,1.0,-1.0
11,15,fiedler_value,1.0,-1.0
11,15,connectivity_ratio,1.0,-1.0
11,15,spectral_entropy_norm,1.0,1.0
11,15,hfer,1.0,-1.0
11,15,spectral_radius,1.0,1.0
11,16,fiedler_value,1.0,-1.0
11,16,connectivity_ratio,1.0,-1.0
11,16,spectral_entropy_norm,1.0,1.0
11,16,hfer,1.0,1.0
11,16,spectral_radius,1.0,-1.0
11,17,fiedler_value,1.0,1.0
11,17,connectivity_ratio,1.0,1.0
11,17,spectral_entropy_norm,1.0,-1.0
11,17,hfer,1.0,1.0
11,17,spectral_radius,1.0,-1.0
11,18,fiedler_value,1.0,-1.0
11,18,connectivity_ratio,1.0,-1.0
11,18,spectral_entropy_norm,1.0,1.0
11,18,hfer,1.0,1.0
11,18,spectral_radius,1.0,-1.0
11,19,fiedler_value,1.0,-1.0
11,19,connectivity_ratio,1.0,-1.0
11,19,spectral_entropy_norm,1.0,-1.0
11,19,hfer,1.0,1.0
11,19,spectral_radius,1.0,-1.0
11,20,fiedler_value,1.0,-1.0
11,20,connectivity_ratio,1.0,1.0
11,20,spectral_entropy_norm,1.0,1.0
11,20,hfer,1.0,1.0
11,20,spectral_radius,1.0,-1.0
11,21,fiedler_value,1.0,-1.0
11,21,connectivity_ratio,1.0,-1.0
11,21,spectral_entropy_norm,1.0,1.0
11,21,hfer,1.0,-1.0
11,21,spectral_radius,1.0,1.0
11,22,fiedler_value,1.0,-1.0
11,22,connectivity_ratio,1.0,-1.0
11,22,spectral_entropy_norm,1.0,1.0
11,22,hfer,1.0,1.0
11,22,spectral_radius,1.0,-1.0
11,23,fiedler_value,1.0,-1.0
11,23,connectivity_ratio,1.0,-1.0
11,23,spectral_entropy_norm,1.0,1.0
11,23,hfer,1.0,-1.0
11,23,spectral_radius,1.0,-1.0
11,24,fiedler_value,1.0,1.0
11,24,connectivity_ratio,1.0,1.0
11,24,spectral_entropy_norm,1.0,1.0
11,24,hfer,1.0,-1.0
11,24,spectral_radius,1.0,-1.0
11,25,fiedler_value,1.0,-1.0
11,25,connectivity_ratio,1.0,-1.0
11,25,spectral_entropy_norm,1.0,1.0
11,25,hfer,1.0,-1.0
11,25,spectral_radius,1.0,-1.0
11,26,fiedler_value,1.0,-1.0
11,26,connectivity_ratio,1.0,1.0
11,26,spectral_entropy_norm,1.0,1.0
11,26,hfer,1.0,-1.0
11,26,spectral_radius,1.0,-1.0
11,27,fiedler_value,1.0,-1.0
11,27,connectivity_ratio,1.0,1.0
11,27,spectral_entropy_norm,1.0,1.0
11,27,hfer,1.0,-1.0
11,27,spectral_radius,1.0,-1.0
11,28,fiedler_value,1.0,-1.0
11,28,connectivity_ratio,1.0,-1.0
11,28,spectral_entropy_norm,1.0,1.0
11,28,hfer,1.0,1.0
11,28,spectral_radius,1.0,-1.0
11,29,fiedler_value,1.0,-1.0
11,29,connectivity_ratio,1.0,1.0
11,29,spectral_entropy_norm,1.0,1.0
11,29,hfer,1.0,1.0
11,29,spectral_radius,1.0,-1.0
11,30,fiedler_value,1.0,1.0
11,30,connectivity_ratio,1.0,1.0
11,30,spectral_entropy_norm,1.0,1.0
11,30,hfer,1.0,1.0
11,30,spectral_radius,1.0,-1.0
11,31,fiedler_value,1.0,-1.0
11,31,connectivity_ratio,1.0,-1.0
11,31,spectral_entropy_norm,1.0,1.0
11,31,hfer,1.0,1.0
11,31,spectral_radius,1.0,-1.0
12,0,fiedler_value,1.0,-1.0
12,0,connectivity_ratio,1.0,-1.0
12,0,spectral_entropy_norm,1.0,1.0
12,0,hfer,1.0,-1.0
12,0,spectral_radius,1.0,-1.0
12,1,fiedler_value,1.0,-1.0
12,1,connectivity_ratio,1.0,-1.0
12,1,spectral_entropy_norm,1.0,1.0
12,1,hfer,1.0,-1.0
12,1,spectral_radius,1.0,1.0
12,2,fiedler_value,1.0,-1.0
12,2,connectivity_ratio,1.0,-1.0
12,2,spectral_entropy_norm,1.0,1.0
12,2,hfer,1.0,-1.0
12,2,spectral_radius,1.0,-1.0
12,3,fiedler_value,1.0,-1.0
12,3,connectivity_ratio,1.0,-1.0
12,3,spectral_entropy_norm,1.0,-1.0
12,3,hfer,1.0,1.0
12,3,spectral_radius,1.0,-1.0
12,4,fiedler_value,1.0,1.0
12,4,connectivity_ratio,1.0,1.0
12,4,spectral_entropy_norm,1.0,1.0
12,4,hfer,1.0,-1.0
12,4,spectral_radius,1.0,-1.0
12,5,fiedler_value,1.0,-1.0
12,5,connectivity_ratio,1.0,-1.0
12,5,spectral_entropy_norm,1.0,1.0
12,5,hfer,1.0,-1.0
12,5,spectral_radius,1.0,-1.0
12,6,fiedler_value,1.0,-1.0
12,6,connectivity_ratio,1.0,-1.0
12,6,spectral_entropy_norm,1.0,1.0
12,6,hfer,1.0,-1.0
12,6,spectral_radius,1.0,1.0
12,7,fiedler_value,1.0,-1.0
12,7,connectivity_ratio,1.0,-1.0
12,7,spectral_entropy_norm,1.0,1.0
12,7,hfer,1.0,-1.0
12,7,spectral_radius,1.0,-1.0
12,8,fiedler_value,1.0,-1.0
12,8,connectivity_ratio,1.0,-1.0
12,8,spectral_entropy_norm,1.0,1.0
12,8,hfer,1.0,1.0
12,8,spectral_radius,1.0,-1.0
12,9,fiedler_value,1.0,-1.0
12,9,connectivity_ratio,1.0,-1.0
12,9,spectral_entropy_norm,1.0,1.0
12,9,hfer,1.0,1.0
12,9,spectral_radius,1.0,-1.0
12,10,fiedler_value,1.0,-1.0
12,10,connectivity_ratio,1.0,-1.0
12,10,spectral_entropy_norm,1.0,1.0
12,10,hfer,1.0,-1.0
12,10,spectral_radius,1.0,-1.0
12,11,fiedler_value,1.0,-1.0
12,11,connectivity_ratio,1.0,-1.0
12,11,spectral_entropy_norm,1.0,1.0
12,11,hfer,1.0,1.0
12,11,spectral_radius,1.0,-1.0
12,12,fiedler_value,1.0,-1.0
12,12,connectivity_ratio,1.0,-1.0
12,12,spectral_entropy_norm,1.0,1.0
12,12,hfer,1.0,-1.0
12,12,spectral_radius,1.0,-1.0
12,13,fiedler_value,1.0,-1.0
12,13,connectivity_ratio,1.0,-1.0
12,13,spectral_entropy_norm,1.0,1.0
12,13,hfer,1.0,-1.0
12,13,spectral_radius,1.0,-1.0
12,14,fiedler_value,1.0,-1.0
12,14,connectivity_ratio,1.0,-1.0
12,14,spectral_entropy_norm,1.0,1.0
12,14,hfer,1.0,1.0
12,14,spectral_radius,1.0,-1.0
12,15,fiedler_value,1.0,-1.0
12,15,connectivity_ratio,1.0,1.0
12,15,spectral_entropy_norm,1.0,1.0
12,15,hfer,1.0,-1.0
12,15,spectral_radius,1.0,-1.0
12,16,fiedler_value,1.0,-1.0
12,16,connectivity_ratio,1.0,-1.0
12,16,spectral_entropy_norm,1.0,1.0
12,16,hfer,1.0,1.0
12,16,spectral_radius,1.0,-1.0
12,17,fiedler_value,1.0,-1.0
12,17,connectivity_ratio,1.0,-1.0
12,17,spectral_entropy_norm,1.0,1.0
12,17,hfer,1.0,-1.0
12,17,spectral_radius,1.0,-1.0
12,18,fiedler_value,1.0,1.0
12,18,connectivity_ratio,1.0,1.0
12,18,spectral_entropy_norm,1.0,1.0
12,18,hfer,1.0,-1.0
12,18,spectral_radius,1.0,-1.0
12,19,fiedler_value,1.0,-1.0
12,19,connectivity_ratio,1.0,-1.0
12,19,spectral_entropy_norm,1.0,-1.0
12,19,hfer,1.0,1.0
12,19,spectral_radius,1.0,-1.0
12,20,fiedler_value,1.0,-1.0
12,20,connectivity_ratio,1.0,-1.0
12,20,spectral_entropy_norm,1.0,1.0
12,20,hfer,1.0,-1.0
12,20,spectral_radius,1.0,-1.0
12,21,fiedler_value,1.0,1.0
12,21,connectivity_ratio,1.0,1.0
12,21,spectral_entropy_norm,1.0,1.0
12,21,hfer,1.0,1.0
12,21,spectral_radius,1.0,-1.0
12,22,fiedler_value,1.0,-1.0
12,22,connectivity_ratio,1.0,1.0
12,22,spectral_entropy_norm,1.0,1.0
12,22,hfer,1.0,1.0
12,22,spectral_radius,1.0,-1.0
12,23,fiedler_value,1.0,-1.0
12,23,connectivity_ratio,1.0,-1.0
12,23,spectral_entropy_norm,1.0,1.0
12,23,hfer,1.0,1.0
12,23,spectral_radius,1.0,-1.0
12,24,fiedler_value,1.0,1.0
12,24,connectivity_ratio,1.0,1.0
12,24,spectral_entropy_norm,1.0,1.0
12,24,hfer,1.0,-1.0
12,24,spectral_radius,1.0,-1.0
12,25,fiedler_value,1.0,-1.0
12,25,connectivity_ratio,1.0,-1.0
12,25,spectral_entropy_norm,1.0,1.0
12,25,hfer,1.0,-1.0
12,25,spectral_radius,1.0,-1.0
12,26,fiedler_value,1.0,-1.0
12,26,connectivity_ratio,1.0,1.0
12,26,spectral_entropy_norm,1.0,1.0
12,26,hfer,1.0,-1.0
12,26,spectral_radius,1.0,-1.0
12,27,fiedler_value,1.0,-1.0
12,27,connectivity_ratio,1.0,-1.0
12,27,spectral_entropy_norm,1.0,1.0
12,27,hfer,1.0,-1.0
12,27,spectral_radius,1.0,-1.0
12,28,fiedler_value,1.0,-1.0
12,28,connectivity_ratio,1.0,-1.0
12,28,spectral_entropy_norm,1.0,1.0
12,28,hfer,1.0,-1.0
12,28,spectral_radius,1.0,1.0
12,29,fiedler_value,1.0,-1.0
12,29,connectivity_ratio,1.0,1.0
12,29,spectral_entropy_norm,1.0,1.0
12,29,hfer,1.0,-1.0
12,29,spectral_radius,1.0,-1.0
12,30,fiedler_value,1.0,-1.0
12,30,connectivity_ratio,1.0,-1.0
12,30,spectral_entropy_norm,1.0,1.0
