layer,head,metric,auroc,direction
17,4,spectral_radius,1.0,-1.0
17,5,fiedler_value,1.0,1.0
17,5,connectivity_ratio,1.0,1.0
17,5,spectral_entropy_norm,1.0,1.0
17,5,hfer,1.0,-1.0
17,5,spectral_radius,1.0,-1.0
17,6,fiedler_value,1.0,-1.0
17,6,connectivity_ratio,1.0,-1.0
17,6,spectral_entropy_norm,1.0,1.0
17,6,hfer,1.0,1.0
17,6,spectral_radius,1.0,1.0
17,7,fiedler_value,1.0,-1.0
17,7,connectivity_ratio,1.0,-1.0
17,7,spectral_entropy_norm,1.0,1.0
17,7,hfer,1.0,-1.0
17,7,spectral_radius,1.0,-1.0
17,8,fiedler_value,1.0,-1.0
17,8,connectivity_ratio,1.0,-1.0
17,8,spectral_entropy_norm,1.0,1.0
17,8,hfer,1.0,-1.0
17,8,spectral_radius,1.0,1.0
17,9,fiedler_value,1.0,1.0
17,9,connectivity_ratio,1.0,1.0
17,9,spectral_entropy_norm,1.0,1.0
17,9,hfer,1.0,-1.0
17,9,spectral_radius,1.0,-1.0
17,10,fiedler_value,1.0,1.0
17,10,connectivity_ratio,1.0,1.0
17,10,spectral_entropy_norm,1.0,1.0
17,10,hfer,1.0,-1.0
17,10,spectral_radius,1.0,-1.0
17,11,fiedler_value,1.0,1.0
17,11,connectivity_ratio,1.0,1.0
17,11,spectral_entropy_norm,1.0,1.0
17,11,hfer,1.0,-1.0
17,11,spectral_radius,1.0,-1.0
17,12,fiedler_value,1.0,-1.0
17,12,connectivity_ratio,1.0,-1.0
17,12,spectral_entropy_norm,1.0,1.0
17,12,hfer,1.0,-1.0
17,12,spectral_radius,1.0,1.0
17,13,fiedler_value,1.0,-1.0
17,13,connectivity_ratio,1.0,1.0
17,13,spectral_entropy_norm,1.0,1.0
17,13,hfer,1.0,-1.0
17,13,spectral_radius,1.0,-1.0
17,14,fiedler_value,1.0,1.0
17,14,connectivity_ratio,1.0,1.0
17,14,spectral_entropy_norm,1.0,1.0
17,14,hfer,1.0,-1.0
17,14,spectral_radius,1.0,-1.0
17,15,fiedler_value,1.0,-1.0
17,15,connectivity_ratio,1.0,-1.0
17,15,spectral_entropy_norm,1.0,1.0
17,15,hfer,1.0,-1.0
17,15,spectral_radius,1.0,-1.0
18,0,fiedler_value,1.0,-1.0
18,0,connectivity_ratio,1.0,-1.0
18,0,spectral_entropy_norm,1.0,1.0
18,0,hfer,1.0,1.0
18,0,spectral_radius,1.0,-1.0
18,1,fiedler_value,1.0,-1.0
18,1,connectivity_ratio,1.0,-1.0
18,1,spectral_entropy_norm,1.0,1.0
18,1,hfer,1.0,-1.0
18,1,spectral_radius,1.0,-1.0
18,2,fiedler_value,1.0,-1.0
18,2,connectivity_ratio,1.0,-1.0
18,2,spectral_entropy_norm,1.0,1.0
18,2,hfer,1.0,-1.0
18,2,spectral_radius,1.0,-1.0
18,3,fiedler_value,1.0,1.0
18,3,connectivity_ratio,1.0,1.0
18,3,spectral_entropy_norm,1.0,1.0
18,3,hfer,1.0,-1.0
18,3,spectral_radius,1.0,-1.0
18,4,fiedler_value,1.0,-1.0
18,4,connectivity_ratio,1.0,-1.0
18,4,spectral_entropy_norm,1.0,1.0
18,4,hfer,1.0,1.0
18,4,spectral_radius,1.0,1.0
18,5,fiedler_value,1.0,-1.0
18,5,connectivity_ratio,1.0,-1.0
18,5,spectral_entropy_norm,1.0,1.0
18,5,hfer,1.0,1.0
18,5,spectral_radius,1.0,-1.0
18,6,fiedler_value,1.0,-1.0
18,6,connectivity_ratio,1.0,-1.0
18,6,spectral_entropy_norm,1.0,1.0
18,6,hfer,1.0,-1.0
18,6,spectral_radius,1.0,-1.0
18,7,fiedler_value,1.0,1.0
18,7,connectivity_ratio,1.0,1.0
18,7,spectral_entropy_norm,1.0,1.0
18,7,hfer,1.0,-1.0
18,7,spectral_radius,1.0,-1.0
18,8,fiedler_value,1.0,-1.0
18,8,connectivity_ratio,1.0,-1.0
18,8,spectral_entropy_norm,1.0,-1.0
18,8,hfer,1.0,1.0
18,8,spectral_radius,1.0,1.0
18,9,fiedler_value,1.0,1.0
18,9,connectivity_ratio,1.0,1.0
18,9,spectral_entropy_norm,1.0,1.0
18,9,hfer,1.0,-1.0
18,9,spectral_radius,1.0,-1.0
18,10,fiedler_value,1.0,-1.0
18,10,connectivity_ratio,1.0,-1.0
18,10,spectral_entropy_norm,1.0,1.0
18,10,hfer,1.0,1.0
18,10,spectral_radius,1.0,-1.0
18,11,fiedler_value,1.0,1.0
18,11,connectivity_ratio,1.0,1.0
18,11,spectral_entropy_norm,1.0,-1.0
18,11,hfer,1.0,1.0
18,11,spectral_radius,1.0,-1.0
18,12,fiedler_value,1.0,1.0
18,12,connectivity_ratio,1.0,1.0
18,12,spectral_entropy_norm,1.0,1.0
18,12,hfer,1.0,-1.0
18,12,spectral_radius,1.0,-1.0
18,13,fiedler_value,1.0,-1.0
18,13,connectivity_ratio,1.0,1.0
18,13,spectral_entropy_norm,1.0,1.0
18,13,hfer,1.0,1.0
18,13,spectral_radius,1.0,-1.0
18,14,fiedler_value,1.0,1.0
18,14,connectivity_ratio,1.0,1.0
18,14,spectral_entropy_norm,1.0,1.0
18,14,hfer,1.0,-1.0
18,14,spectral_radius,1.0,-1.0
18,15,fiedler_value,1.0,1.0
18,15,connectivity_ratio,1.0,1.0
18,15,spectral_entropy_norm,1.0,1.0
18,15,hfer,1.0,-1.0
18,15,spectral_radius,1.0,-1.0
19,0,fiedler_value,1.0,-1.0
19,0,connectivity_ratio,1.0,1.0
19,0,spectral_entropy_norm,1.0,1.0
19,0,hfer,1.0,1.0
19,0,spectral_radius,1.0,-1.0
19,1,fiedler_value,1.0,-1.0
19,1,connectivity_ratio,1.0,-1.0
19,1,spectral_entropy_norm,1.0,-1.0
19,1,hfer,1.0,1.0
19,1,spectral_radius,1.0,-1.0
19,2,fiedler_value,1.0,-1.0
19,2,connectivity_ratio,1.0,-1.0
19,2,spectral_entropy_norm,1.0,-1.0
19,2,hfer,1.0,1.0
19,2,spectral_radius,1.0,1.0
19,3,fiedler_value,1.0,-1.0
19,3,connectivity_ratio,1.0,-1.0
19,3,spectral_entropy_norm,1.0,1.0
19,3,hfer,1.0,1.0
19,3,spectral_radius,1.0,-1.0
19,4,fiedler_value,1.0,-1.0
19,4,connectivity_ratio,1.0,-1.0
19,4,spectral_entropy_norm,1.0,1.0
19,4,hfer,1.0,1.0
19,4,spectral_radius,1.0,-1.0
19,5,fiedler_value,1.0,-1.0
19,5,connectivity_ratio,1.0,-1.0
19,5,spectral_entropy_norm,1.0,1.0
19,5,hfer,1.0,1.0
19,5,spectral_radius,1.0,1.0
19,6,fiedler_value,1.0,-1.0
19,6,connectivity_ratio,1.0,-1.0
19,6,spectral_entropy_norm,1.0,1.0
19,6,hfer,1.0,-1.0
19,6,spectral_radius,1.0,-1.0
19,7,fiedler_value,1.0,1.0
19,7,connectivity_ratio,1.0,1.0
19,7,spectral_entropy_norm,1.0,1.0
19,7,hfer,1.0,-1.0
19,7,spectral_radius,1.0,-1.0
19,8,fiedler_value,1.0,-1.0
19,8,connectivity_ratio,1.0,-1.0
19,8,spectral_entropy_norm,1.0,1.0
19,8,hfer,1.0,1.0
19,8,spectral_radius,1.0,-1.0
19,9,fiedler_value,1.0,1.0
19,9,connectivity_ratio,1.0,1.0
19,9,spectral_entropy_norm,1.0,1.0
19,9,hfer,1.0,-1.0
19,9,spectral_radius,1.0,-1.0
19,10,fiedler_value,1.0,1.0
19,10,connectivity_ratio,1.0,1.0
19,10,spectral_entropy_norm,1.0,1.0
19,10,hfer,1.0,-1.0
19,10,spectral_radius,1.0,-1.0
19,11,fiedler_value,1.0,-1.0
19,11,connectivity_ratio,1.0,-1.0
19,11,spectral_entropy_norm,1.0,1.0
19,11,hfer,1.0,1.0
19,11,spectral_radius,1.0,-1.0
19,12,fiedler_value,1.0,-1.0
19,12,connectivity_ratio,1.0,-1.0
19,12,spectral_entropy_norm,1.0,1.0
19,12,hfer,1.0,1.0
19,12,spectral_radius,1.0,1.0
19,13,fiedler_value,1.0,-1.0
19,13,connectivity_ratio,1.0,-1.0
19,13,spectral_entropy_norm,1.0,1.0
19,13,hfer,1.0,-1.0
19,13,spectral_radius,1.0,-1.0
19,14,fiedler_value,1.0,-1.0
19,14,connectivity_ratio,1.0,-1.0
19,14,spectral_entropy_norm,1.0,1.0
19,14,hfer,1.0,1.0
19,14,spectral_radius,1.0,-1.0
19,15,fiedler_value,1.0,-1.0
19,15,connectivity_ratio,1.0,-1.0
19,15,spectral_entropy_norm,1.0,-1.0
19,15,hfer,1.0,1.0
19,15,spectral_radius,1.0,-1.0
20,0,fiedler_value,1.0,-1.0
20,0,connectivity_ratio,1.0,-1.0
20,0,spectral_entropy_norm,1.0,1.0
20,0,hfer,1.0,-1.0
20,0,spectral_radius,1.0,-1.0
20,1,fiedler_value,1.0,-1.0
20,1,connectivity_ratio,1.0,-1.0
20,1,spectral_entropy_norm,1.0,1.0
20,1,hfer,1.0,-1.0
20,1,spectral_radius,1.0,-1.0
20,2,fiedler_value,1.0,-1.0
20,2,connectivity_ratio,1.0,-1.0
20,2,spectral_entropy_norm,1.0,1.0
20,2,hfer,1.0,-1.0
20,2,spectral_radius,1.0,-1.0
20,3,fiedler_value,1.0,1.0
20,3,connectivity_ratio,1.0,1.0
20,3,spectral_entropy_norm,1.0,1.0
20,3,hfer,1.0,-1.0
20,3,spectral_radius,1.0,-1.0
20,4,fiedler_value,1.0,1.0
20,4,connectivity_ratio,1.0,1.0
20,4,spectral_entropy_norm,1.0,1.0
20,4,hfer,1.0,-1.0
20,4,spectral_radius,1.0,-1.0
20,5,fiedler_value,1.0,1.0
20,5,connectivity_ratio,1.0,1.0
20,5,spectral_entropy_norm,1.0,1.0
20,5,hfer,1.0,-1.0
20,5,spectral_radius,1.0,-1.0
20,6,fiedler_value,1.0,-1.0
20,6,connectivity_ratio,1.0,-1.0
20,6,spectral_entropy_norm,1.0,1.0
20,6,hfer,1.0,1.0
20,6,spectral_radius,1.0,-1.0
20,7,fiedler_value,1.0,-1.0
20,7,connectivity_ratio,1.0,-1.0
20,7,spectral_entropy_norm,1.0,1.0
20,7,hfer,1.0,-1.0
20,7,spectral_radius,1.0,1.0
20,8,fiedler_value,1.0,-1.0
20,8,connectivity_ratio,1.0,-1.0
20,8,spectral_entropy_norm,1.0,-1.0
20,8,hfer,1.0,1.0
20,8,spectral_radius,1.0,-1.0
20,9,fiedler_value,1.0,1.0
20,9,connectivity_ratio,1.0,1.0
20,9,spectral_entropy_norm,1.0,1.0
20,9,hfer,1.0,-1.0
20,9,spectral_radius,1.0,-1.0
20,10,fiedler_value,1.0,-1.0
20,10,connectivity_ratio,1.0,-1.0
20,10,spectral_entropy_norm,1.0,1.0
20,10,hfer,1.0,-1.0
20,10,spectral_radius,1.0,-1.0
20,11,fiedler_value,1.0,-1.0
20,11,connectivity_ratio,1.0,-1.0
20,11,spectral_entropy_norm,1.0,-1.0
20,11,hfer,1.0,1.0
20,11,spectral_radius,1.0,-1.0
20,12,fiedler_value,1.0,-1.0
20,12,connectivity_ratio,1.0,-1.0
20,12,spectral_entropy_norm,1.0,1.0
20,12,hfer,1.0,-1.0
20,12,spectral_radius,1.0,-1.0
20,13,fiedler_value,1.0,-1.0
20,13,connectivity_ratio,1.0,-1.0
20,13,spectral_entropy_norm,1.0,1.0
20,13,hfer,1.0,1.0
20,13,spectral_radius,1.0,-1.0
20,14,fiedler_value,1.0,-1.0
20,14,connectivity_ratio,1.0,-1.0
20,14,spectral_entropy_norm,1.0,1.0
20,14,hfer,1.0,1.0
20,14,spectral_radius,1.0,-1.0
20,15,fiedler_value,1.0,-1.0
20,15,connectivity_ratio,1.0,-1.0
20,15,spectral_entropy_norm,1.0,1.0
20,15,hfer,1.0,-1.0
20,15,spectral_radius,1.0,-1.0
21,0,fiedler_value,1.0,-1.0
21,0,connectivity_ratio,1.0,-1.0
21,0,spectral_entropy_norm,1.0,-1.0
21,0,hfer,1.0,1.0
21,0,spectral_radius,1.0,-1.0
21,1,fiedler_value,1.0,-1.0
21,1,connectivity_ratio,1.0,-1.0
21,1,spectral_entropy_norm,1.0,-1.0
21,1,hfer,1.0,1.0
21,1,spectral_radius,1.0,-1.0
21,2,fiedler_value,1.0,-1.0
21,2,connectivity_ratio,1.0,-1.0
21,2,spectral_entropy_norm,1.0,1.0
21,2,hfer,1.0,1.0
21,2,spectral_radius,1.0,-1.0
21,3,fiedler_value,1.0,-1.0
21,3,connectivity_ratio,1.0,-1.0
21,3,spectral_entropy_norm,1.0,1.0
21,3,hfer,1.0,1.0
21,3,spectral_radius,1.0,-1.0
21,4,fiedler_value,1.0,-1.0
21,4,connectivity_ratio,1.0,-1.0
21,4,spectral_entropy_norm,1.0,1.0
21,4,hfer,1.0,1.0
21,4,spectral_radius,1.0,-1.0
21,5,fiedler_value,1.0,-1.0
21,5,connectivity_ratio,1.0,-1.0
21,5,spectral_entropy_norm,1.0,1.0
21,5,hfer,1.0,-1.0
21,5,spectral_radius,1.0,-1.0
21,6,fiedler_value,1.0,-1.0
21,6,connectivity_ratio,1.0,-1.0
21,6,spectral_entropy_norm,1.0,1.0
21,6,hfer,1.0,1.0
21,6,spectral_radius,1.0,-1.0
21,7,fiedler_value,1.0,1.0
21,7,connectivity_ratio,1.0,1.0
21,7,spectral_entropy_norm,1.0,-1.0
21,7,hfer,1.0,1.0
21,7,spectral_radius,1.0,-1.0
21,8,fiedler_value,1.0,-1.0
21,8,connectivity_ratio,1.0,-1.0
21,8,spectral_entropy_norm,1.0,1.0
21,8,hfer,1.0,1.0
21,8,spectral_radius,1.0,-1.0
21,9,fiedler_value,1.0,-1.0
21,9,connectivity_ratio,1.0,-1.0
21,9,spectral_entropy_norm,1.0,1.0
21,9,hfer,1.0,-1.0
21,9,spectral_radius,1.0,-1.0
21,10,fiedler_value,1.0,-1.0
21,10,connectivity_ratio,1.0,-1.0
21,10,spectral_entropy_norm,1.0,-1.0
21,10,hfer,1.0,1.0
21,10,spectral_radius,1.0,1.0
21,11,fiedler_value,1.0,-1.0
21,11,connectivity_ratio,1.0,-1.0
21,11,spectral_entropy_norm,1.0,1.0
21,11,hfer,1.0,-1.0
21,11,spectral_radius,1.0,-1.0
21,12,fiedler_value,1.0,-1.0
21,12,connectivity_ratio,1.0,-1.0
21,12,spectral_entropy_norm,1.0,1.0
21,12,hfer,1.0,1.0
21,12,spectral_radius,1.0,-1.0
21,13,fiedler_value,1.0,-1.0
21,13,connectivity_ratio,1.0,-1.0
21,13,spectral_entropy_norm,1.0,1.0
21,13,hfer,1.0,-1.0
21,13,spectral_radius,1.0,1.0
21,14,fiedler_value,1.0,-1.0
21,14,connectivity_ratio,1.0,-1.0
21,14,spectral_entropy_norm,1.0,1.0
21,14,hfer,1.0,1.0
21,14,spectral_radius,1.0,-1.0
21,15,fiedler_value,1.0,-1.0
21,15,connectivity_ratio,1.0,-1.0
21,15,spectral_entropy_norm,1.0,1.0
21,15,hfer,1.0,1.0
21,15,spectral_radius,1.0,-1.0
22,0,fiedler_value,1.0,-1.0
22,0,connectivity_ratio,1.0,-1.0
22,0,spectral_entropy_norm,1.0,1.0
22,0,hfer,1.0,-1.0
22,0,spectral_radius,1.0,1.0
22,1,fiedler_value,1.0,-1.0
22,1,connectivity_ratio,1.0,-1.0
22,1,spectral_entropy_norm,1.0,1.0
22,1,hfer,1.0,1.0
22,1,spectral_radius,1.0,-1.0
22,2,fiedler_value,1.0,-1.0
22,2,connectivity_ratio,1.0,-1.0
22,2,spectral_entropy_norm,1.0,1.0
22,2,hfer,1.0,-1.0
22,2,spectral_radius,1.0,-1.0
22,3,fiedler_value,1.0,-1.0
22,3,connectivity_ratio,1.0,-1.0
22,3,spectral_entropy_norm,1.0,-1.0
22,3,hfer,1.0,1.0
22,3,spectral_radius,1.0,1.0
22,4,fiedler_value,1.0,-1.0
22,4,connectivity_ratio,1.0,-1.0
22,4,spectral_entropy_norm,1.0,1.0
22,4,hfer,1.0,-1.0
22,4,spectral_radius,1.0,-1.0
22,5,fiedler_value,1.0,-1.0
22,5,connectivity_ratio,1.0,-1.0
22,5,spectral_entropy_norm,1.0,-1.0
22,5,hfer,1.0,1.0
22,5,spectral_radius,1.0,1.0
22,6,fiedler_value,1.0,-1.0
22,6,connectivity_ratio,1.0,-1.0
22,6,spectral_entropy_norm,1.0,1.0
22,6,hfer,1.0,-1.0
22,6,spectral_radius,1.0,-1.0
22,7,fiedler_value,1.0,-1.0
22,7,connectivity_ratio,1.0,-1.0
22,7,spectral_entropy_norm,1.0,1.0
22,7,hfer,1.0,1.0
22,7,spectral_radius,1.0,-1.0
22,8,fiedler_value,1.0,-1.0
22,8,connectivity_ratio,1.0,-1.0
22,8,spectral_entropy_norm,1.0,1.0
22,8,hfer,1.0,-1.0
22,8,spectral_radius,1.0,-1.0
22,9,fiedler_value,1.0,1.0
22,9,connectivity_ratio,1.0,1.0
22,9,spectral_entropy_norm,1.0,1.0
22,9,hfer,1.0,-1.0
22,9,spectral_radius,1.0,-1.0
22,10,fiedler_value,1.0,-1.0
22,10,connectivity_ratio,1.0,-1.0
22,10,spectral_entropy_norm,1.0,1.0
22,10,hfer,1.0,-1.0
22,10,spectral_radius,1.0,-1.0
22,11,fiedler_value,1.0,-1.0
22,11,connectivity_ratio,1.0,-1.0
22,11,spectral_entropy_norm,1.0,1.0
22,11,hfer,1.0,-1.0
22,11,spectral_radius,1.0,-1.0
22,12,fiedler_value,1.0,-1.0
22,12,connectivity_ratio,1.0,-1.0
22,12,spectral_entropy_norm,1.0,-1.0
22,12,hfer,1.0,1.0
22,12,spectral_radius,1.0,-1.0
22,13,fiedler_value,1.0,1.0
22,13,connectivity_ratio,1.0,1.0
22,13,spectral_entropy_norm,1.0,1.0
22,13,hfer,1.0,-1.0
22,13,spectral_radius,1.0,-1.0
22,14,fiedler_value,1.0,1.0
22,14,connectivity_ratio,1.0,1.0
22,14,spectral_entropy_norm,1.0,1.0
22,14,hfer,1.0,1.0
22,14,spectral_radius,1.0,-1.0
22,15,fiedler_value,1.0,-1.0
22,15,connectivity_ratio,1.0,1.0
22,15,spectral_entropy_norm,1.0,1.0
22,15,hfer,1.0,-1.0
22,15,spectral_radius,1.0,-1.0
23,0,fiedler_value,1.0,-1.0
23,0,connectivity_ratio,1.0,-1.0
23,0,spectral_entropy_norm,1.0,1.0
23,0,hfer,1.0,-1.0
23,0,spectral_radius,1.0,-1.0
23,1,fiedler_value,1.0,-1.0
23,1,connectivity_ratio,1.0,1.0
23,1,spectral_entropy_norm,1.0,1.0
23,1,hfer,1.0,1.0
23,1,spectral_radius,1.0,-1.0
23,2,fiedler_value,1.0,-1.0
23,2,connectivity_ratio,1.0,-1.0
23,2,spectral_entropy_norm,1.0,1.0
23,2,hfer,1.0,-1.0
23,2,spectral_radius,1.0,1.0
23,3,fiedler_value,1.0,-1.0
23,3,connectivity_ratio,1.0,-1.0
23,3,spectral_entropy_norm,1.0,1.0
23,3,hfer,1.0,1.0
23,3,spectral_radius,1.0,1.0
23,4,fiedler_value,1.0,-1.0
23,4,connectivity_ratio,1.0,-1.0
23,4,spectral_entropy_norm,1.0,1.0
23,4,hfer,1.0,1.0
23,4,spectral_radius,1.0,-1.0
23,5,fiedler_value,1.0,-1.0
23,5,connectivity_ratio,1.0,-1.0
23,5,spectral_entropy_norm,1.0,1.0
23,5,hfer,1.0,1.0
23,5,spectral_radius,1.0,1.0
23,6,fiedler_value,1.0,-1.0
23,6,connectivity_ratio,1.0,-1.0
23,6,spectral_entropy_norm,1.0,1.0
23,6,hfer,1.0,1.0
23,6,spectral_radius,1.0,-1.0
23,7,fiedler_value,1.0,-1.0
23,7,connectivity_ratio,1.0,-1.0
23,7,spectral_entropy_norm,1.0,1.0
23,7,hfer,1.0,1.0
23,7,spectral_radius,1.0,-1.0
23,8,fiedler_value,1.0,-1.0
23,8,connectivity_ratio,1.0,-1.0
23,8,spectral_entropy_norm,1.0,-1.0
23,8,hfer,1.0,1.0
23,8,spectral_radius,1.0,-1.0
23,9,fiedler_value,1.0,-1.0
23,9,connectivity_ratio,1.0,-1.0
23,9,spectral_entropy_norm,1.0,1.0
23,9,hfer,1.0,-1.0
23,9,spectral_radius,1.0,-1.0
23,10,fiedler_value,1.0,-1.0
23,10,connectivity_ratio,1.0,-1.0
23,10,spectral_entropy_norm,1.0,-1.0
23,10,hfer,1.0,1.0
23,10,spectral_radius,1.0,-1.0
23,11,fiedler_value,1.0,-1.0
23,11,connectivity_ratio,1.0,-1.0
23,11,spectral_entropy_norm,1.0,-1.0
23,11,hfer,1.0,1.0
23,11,spectral_radius,1.0,-1.0
23,12,fiedler_value,1.0,-1.0
23,12,connectivity_ratio,1.0,-1.0
23,12,spectral_entropy_norm,1.0,1.0
23,12,hfer,1.0,-1.0
23,12,spectral_radius,1.0,1.0
23,13,fiedler_value,1.0,-1.0
23,13,connectivity_ratio,1.0,-1.0
23,13,spectral_entropy_norm,1.0,1.0
23,13,hfer,1.0,1.0
23,13,spectral_radius,1.0,1.0
23,14,fiedler_value,1.0,-1.0
23,14,connectivity_ratio,1.0,-1.0
23,14,spectral_entropy_norm,1.0,-1.0
23,14,hfer,1.0,1.0
23,14,spectral_radius,1.0,-1.0
23,15,fiedler_value,1.0,1.0
23,15,connectivity_ratio,1.0,1.0
23,15,spectral_entropy_norm,1.0,1.0
23,15,hfer,1.0,-1.0
23,15,spectral_radius,1.0,-1.0
24,0,fiedler_value,1.0,-1.0
24,0,connectivity_ratio,1.0,-1.0
24,0,spectral_entropy_norm,1.0,1.0
24,0,hfer,1.0,-1.0
24,0,spectral_radius,1.0,-1.0
24,1,fiedler_value,1.0,-1.0
24,1,connectivity_ratio,1.0,-1.0
24,1,spectral_entropy_norm,1.0,1.0
24,1,hfer,1.0,1.0
24,1,spectral_radius,1.0,-1.0
24,2,fiedler_value,1.0,-1.0
24,2,connectivity_ratio,1.0,-1.0
24,2,spectral_entropy_norm,1.0,-1.0
24,2,hfer,1.0,1.0
24,2,spectral_radius,1.0,1.0
24,3,fiedler_value,1.0,1.0
24,3,connectivity_ratio,1.0,1.0
24,3,spectral_entropy_norm,1.0,1.0
24,3,hfer,1.0,1.0
24,3,spectral_radius,1.0,-1.0
24,4,fiedler_value,1.0,-1.0
24,4,connectivity_ratio,1.0,-1.0
24,4,spectral_entropy_norm,1.0,-1.0
24,4,hfer,1.0,1.0
24,4,spectral_radius,1.0,-1.0
24,5,fiedler_value,1.0,1.0
24,5,connectivity_ratio,1.0,1.0
24,5,spectral_entropy_norm,1.0,-1.0
24,5,hfer,1.0,1.0
24,5,spectral_radius,1.0,-1.0
24,6,fiedler_value,1.0,-1.0
24,6,connectivity_ratio,1.0,-1.0
24,6,spectral_entropy_norm,1.0,1.0
24,6,hfer,1.0,1.0
24,6,spectral_radius,1.0,1.0
24,7,fiedler_value,1.0,-1.0
24,7,connectivity_ratio,1.0,-1.0
24,7,spectral_entropy_norm,1.0,1.0
24,7,hfer,1.0,1.0
24,7,spectral_radius,1.0,1.0
24,8,fiedler_value,1.0,-1.0
24,8,connectivity_ratio,1.0,-1.0
24,8,spectral_entropy_norm,1.0,1.0
24,8,hfer,1.0,1.0
24,8,spectral_radius,1.0,-1.0
24,9,fiedler_value,1.0,-1.0
24,9,connectivity_ratio,1.0,-1.0
24,9,spectral_entropy_norm,1.0,-1.0
24,9,hfer,1.0,1.0
24,9,spectral_radius,1.0,1.0
24,10,fiedler_value,1.0,1.0
24,10,connectivity_ratio,1.0,1.0
24,10,spectral_entropy_norm,1.0,1.0
24,10,hfer,1.0,-1.0
24,10,spectral_radius,1.0,1.0
24,11,fiedler_value,1.0,-1.0
24,11,connectivity_ratio,1.0,-1.0
24,11,spectral_entropy_norm,1.0,1.0
24,11,hfer,1.0,-1.0
24,11,spectral_radius,1.0,-1.0
24,12,fiedler_value,1.0,-1.0
24,12,connectivity_ratio,1.0,-1.0
24,12,spectral_entropy_norm,1.0,-1.0
24,12,hfer,1.0,1.0
24,12,spectral_radius,1.0,-1.0
24,13,fiedler_value,1.0,-1.0
24,13,connectivity_ratio,1.0,-1.0
24,13,spectral_entropy_norm,1.0,1.0
24,13,hfer,1.0,1.0
24,13,spectral_radius,1.0,-1.0
24,14,fiedler_value,1.0,1.0
24,14,connectivity_ratio,1.0,1.0
24,14,spectral_entropy_norm,1.0,1.0
24,14,hfer,1.0,1.0
24,14,spectral_radius,1.0,1.0
24,15,fiedler_value,1.0,-1.0
24,15,connectivity_ratio,1.0,-1.0
24,15,spectral_entropy_norm,1.0,1.0
24,15,hfer,1.0,1.0
24,15,spectral_radius,1.0,-1.0
25,0,fiedler_value,1.0,-1.0
25,0,connectivity_ratio,1.0,-1.0
25,0,spectral_entropy_norm,1.0,1.0
25,0,hfer,1.0,-1.0
25,0,spectral_radius,1.0,-1.0
25,1,fiedler_value,1.0,1.0
25,1,connectivity_ratio,1.0,1.0
25,1,spectral_entropy_norm,1.0,1.0
25,1,hfer,1.0,-1.0
25,1,spectral_radius,1.0,-1.0
25,2,fiedler_value,1.0,1.0
25,2,connectivity_ratio,1.0,1.0
25,2,spectral_entropy_norm,1.0,1.0
25,2,hfer,1.0,-1.0
25,2,spectral_radius,1.0,-1.0
25,3,fiedler_value,1.0,1.0
25,3,connectivity_ratio,1.0,1.0
25,3,spectral_entropy_norm,1.0,1.0
25,3,hfer,1.0,-1.0
25,3,spectral_radius,1.0,-1.0
25,4,fiedler_value,1.0,1.0
25,4,connectivity_ratio,1.0,1.0
25,4,spectral_entropy_norm,1.0,1.0
25,4,hfer,1.0,-1.0
25,4,spectral_radius,1.0,1.0
25,5,fiedler_value,1.0,1.0
25,5,connectivity_ratio,1.0,1.0
25,5,spectral_entropy_norm,1.0,1.0
25,5,hfer,1.0,-1.0
25,5,spectral_radius,1.0,1.0
25,6,fiedler_value,1.0,1.0
25,6,connectivity_ratio,1.0,1.0
25,6,spectral_entropy_norm,1.0,1.0
25,6,hfer,1.0,-1.0
25,6,spectral_radius,1.0,1.0
25,7,fiedler_value,1.0,-1.0
25,7,connectivity_ratio,1.0,-1.0
25,7,spectral_entropy_norm,1.0,1.0
25,7,hfer,1.0,-1.0
25,7,spectral_radius,1.0,1.0
25,8,fiedler_value,1.0,-1.0
25,8,connectivity_ratio,1.0,-1.0
25,8,spectral_entropy_norm,1.0,1.0
25,8,hfer,1.0,1.0
25,8,spectral_radius,1.0,-1.0
25,9,fiedler_value,1.0,-1.0
25,9,connectivity_ratio,1.0,-1.0
25,9,spectral_entropy_norm,1.0,1.0
25,9,hfer,1.0,-1.0
25,9,spectral_radius,1.0,-1.0
25,10,fiedler_value,1.0,-1.0
25,10,connectivity_ratio,1.0,-1.0
25,10,spectral_entropy_norm,1.0,1.0
25,10,hfer,1.0,1.0
25,10,spectral_radius,1.0,-1.0
25,11,fiedler_value,1.0,1.0
25,11,connectivity_ratio,1.0,1.0
25,11,spectral_entropy_norm,1.0,1.0
25,11,hfer,1.0,-1.0
25,11,spectral_radius,1.0,1.0
25,12,fiedler_value,1.0,-1.0
25,12,connectivity_ratio,1.0,-1.0
25,12,spectral_entropy_norm,1.0,-1.0
25,12,hfer,1.0,1.0
25,12,spectral_radius,1.0,-1.0
25,13,fiedler_value,1.0,-1.0
25,13,connectivity_ratio,1.0,-1.0
25,13,spectral_entropy_norm,1.0,1.0
25,13,hfer,1.0,1.0
25,13,spectral_radius,1.0,-1.0
25,14,fiedler_value,1.0,1.0
25,14,connectivity_ratio,1.0,1.0
25,14,spectral_entropy_norm,1.0,1.0
25,14,hfer,1.0,-1.0
25,14,spectral_radius,1.0,-1.0
25,15,fiedler_value,1.0,-1.0
25,15,connectivity_ratio,1.0,-1.0
